rcid,country_code,date,pro_climate_vote,abstain_from_vote
5585,PH,2017-12-20,1,0
5587,PH,2017-12-20,1,0
5577,PL,2017-12-20,1,0
5579,PL,2017-12-20,1,0
5585,PL,2017-12-20,1,0
5587,PL,2017-12-20,1,0
5577,PT,2017-12-20,1,0
5579,PT,2017-12-20,1,0
5585,PT,2017-12-20,1,0
5587,PT,2017-12-20,1,0
5577,QA,2017-12-20,1,0
5579,QA,2017-12-20,1,0
5585,QA,2017-12-20,0,1
5587,QA,2017-12-20,1,0
5577,KR,2017-12-20,1,0
5579,KR,2017-12-20,1,0
5585,KR,2017-12-20,1,0
5587,KR,2017-12-20,1,0
5577,MD,2017-12-20,1,0
5579,MD,2017-12-20,1,0
5585,MD,2017-12-20,1,0
5587,MD,2017-12-20,1,0
5577,RO,2017-12-20,1,0
5579,RO,2017-12-20,1,0
5585,RO,2017-12-20,1,0
5587,RO,2017-12-20,1,0
5577,RU,2017-12-20,1,0
5579,RU,2017-12-20,1,0
5585,RU,2017-12-20,1,0
5587,RU,2017-12-20,1,0
5577,RW,2017-12-20,1,0
5579,RW,2017-12-20,0,1
5585,RW,2017-12-20,1,0
5587,RW,2017-12-20,1,0
5577,KN,2017-12-20,1,0
5579,KN,2017-12-20,1,0
5585,KN,2017-12-20,1,0
5587,KN,2017-12-20,1,0
5577,LC,2017-12-20,1,0
5579,LC,2017-12-20,1,0
5585,LC,2017-12-20,1,0
5587,LC,2017-12-20,1,0
5577,VC,2017-12-20,1,0
5579,VC,2017-12-20,1,0
5585,VC,2017-12-20,1,0
5587,VC,2017-12-20,1,0
5577,WS,2017-12-20,1,0
5579,WS,2017-12-20,1,0
5585,WS,2017-12-20,1,0
5587,WS,2017-12-20,1,0
5577,SM,2017-12-20,1,0
5579,SM,2017-12-20,1,0
5585,SM,2017-12-20,1,0
5587,SM,2017-12-20,1,0
5577,SA,2017-12-20,1,0
5579,SA,2017-12-20,1,0
5585,SA,2017-12-20,1,0
5587,SA,2017-12-20,1,0
5577,SN,2017-12-20,1,0
5579,SN,2017-12-20,1,0
5585,SN,2017-12-20,1,0
5587,SN,2017-12-20,1,0
5577,YU,2017-12-20,1,0
5579,YU,2017-12-20,1,0
5585,YU,2017-12-20,1,0
5587,YU,2017-12-20,1,0
5577,SC,2017-12-20,1,0
5579,SC,2017-12-20,1,0
5585,SC,2017-12-20,1,0
5587,SC,2017-12-20,1,0
5577,SL,2017-12-20,1,0
5579,SL,2017-12-20,1,0
5585,SL,2017-12-20,1,0
5587,SL,2017-12-20,1,0
5577,SG,2017-12-20,1,0
5579,SG,2017-12-20,1,0
5585,SG,2017-12-20,1,0
5587,SG,2017-12-20,1,0
5577,SK,2017-12-20,1,0
5579,SK,2017-12-20,1,0
5585,SK,2017-12-20,1,0
5587,SK,2017-12-20,1,0
5577,SI,2017-12-20,1,0
5579,SI,2017-12-20,1,0
5585,SI,2017-12-20,1,0
5587,SI,2017-12-20,1,0
5577,SB,2017-12-20,1,0
5579,SB,2017-12-20,1,0
5585,SB,2017-12-20,1,0
5587,SB,2017-12-20,1,0
5577,SO,2017-12-20,1,0
5587,SO,2017-12-20,1,0
5577,ZA,2017-12-20,1,0
5579,ZA,2017-12-20,1,0
5585,ZA,2017-12-20,0,1
5587,ZA,2017-12-20,1,0
5577,ES,2017-12-20,1,0
5579,ES,2017-12-20,1,0
5585,ES,2017-12-20,1,0
5587,ES,2017-12-20,1,0
5577,LK,2017-12-20,1,0
5579,LK,2017-12-20,1,0
5585,LK,2017-12-20,1,0
5587,LK,2017-12-20,1,0
5577,SD,2017-12-20,1,0
5579,SD,2017-12-20,1,0
5585,SD,2017-12-20,0,1
5587,SD,2017-12-20,1,0
5577,SR,2017-12-20,1,0
5579,SR,2017-12-20,1,0
5585,SR,2017-12-20,1,0
5587,SR,2017-12-20,1,0
5577,SZ,2017-12-20,1,0
5585,SZ,2017-12-20,1,0
5587,SZ,2017-12-20,1,0
5577,SE,2017-12-20,1,0
5579,SE,2017-12-20,1,0
5585,SE,2017-12-20,1,0
5587,SE,2017-12-20,1,0
5577,CH,2017-12-20,1,0
5579,CH,2017-12-20,1,0
5585,CH,2017-12-20,1,0
5587,CH,2017-12-20,1,0
5577,SY,2017-12-20,1,0
5579,SY,2017-12-20,1,0
5585,SY,2017-12-20,0,0
5587,SY,2017-12-20,1,0
5577,TJ,2017-12-20,1,0
5579,TJ,2017-12-20,1,0
5585,TJ,2017-12-20,1,0
5587,TJ,2017-12-20,1,0
5577,TH,2017-12-20,1,0
5579,TH,2017-12-20,1,0
5585,TH,2017-12-20,1,0
5587,TH,2017-12-20,1,0
5577,MK,2017-12-20,1,0
5579,MK,2017-12-20,1,0
5585,MK,2017-12-20,1,0
5587,MK,2017-12-20,1,0
5577,TL,2017-12-20,1,0
5579,TL,2017-12-20,1,0
5585,TL,2017-12-20,1,0
5587,TL,2017-12-20,1,0
5577,TG,2017-12-20,1,0
5579,TG,2017-12-20,1,0
5585,TG,2017-12-20,1,0
5587,TG,2017-12-20,1,0
5577,TO,2017-12-20,1,0
5579,TO,2017-12-20,0,1
5585,TO,2017-12-20,1,0
5587,TO,2017-12-20,1,0
5577,TT,2017-12-20,1,0
5579,TT,2017-12-20,1,0
5585,TT,2017-12-20,1,0
5587,TT,2017-12-20,1,0
5577,TN,2017-12-20,1,0
5579,TN,2017-12-20,1,0
5585,TN,2017-12-20,0,1
5587,TN,2017-12-20,1,0
5577,TR,2017-12-20,1,0
5579,TR,2017-12-20,1,0
5585,TR,2017-12-20,1,0
5587,TR,2017-12-20,1,0
5585,TM,2017-12-20,1,0
5587,TM,2017-12-20,1,0
5577,UG,2017-12-20,1,0
5579,UG,2017-12-20,1,0
5585,UG,2017-12-20,1,0
5587,UG,2017-12-20,1,0
5577,UA,2017-12-20,1,0
5579,UA,2017-12-20,1,0
5585,UA,2017-12-20,1,0
5587,UA,2017-12-20,1,0
5577,AE,2017-12-20,1,0
5579,AE,2017-12-20,1,0
5585,AE,2017-12-20,0,1
5587,AE,2017-12-20,1,0
5577,GB,2017-12-20,1,0
5579,GB,2017-12-20,1,0
5585,GB,2017-12-20,1,0
5587,GB,2017-12-20,1,0
5577,TZ,2017-12-20,1,0
5579,TZ,2017-12-20,1,0
5585,TZ,2017-12-20,1,0
5587,TZ,2017-12-20,1,0
5577,US,2017-12-20,0,0
5579,US,2017-12-20,0,0
5585,US,2017-12-20,1,0
5587,US,2017-12-20,0,0
5577,UY,2017-12-20,1,0
5579,UY,2017-12-20,1,0
5585,UY,2017-12-20,1,0
5587,UY,2017-12-20,1,0
5577,UZ,2017-12-20,1,0
5579,UZ,2017-12-20,1,0
5585,UZ,2017-12-20,1,0
5587,UZ,2017-12-20,1,0
5577,VU,2017-12-20,1,0
5579,VU,2017-12-20,0,1
5585,VU,2017-12-20,1,0
5587,VU,2017-12-20,1,0
5577,VE,2017-12-20,0,1
5579,VE,2017-12-20,1,0
5585,VE,2017-12-20,1,0
5587,VE,2017-12-20,1,0
5577,VN,2017-12-20,1,0
5579,VN,2017-12-20,1,0
5585,VN,2017-12-20,1,0
5587,VN,2017-12-20,1,0
5577,YE,2017-12-20,1,0
5579,YE,2017-12-20,1,0
5585,YE,2017-12-20,0,1
5587,YE,2017-12-20,1,0
5577,ZM,2017-12-20,1,0
5579,ZM,2017-12-20,1,0
5585,ZM,2017-12-20,1,0
5587,ZM,2017-12-20,1,0
5577,ZW,2017-12-20,1,0
5579,ZW,2017-12-20,1,0
5587,ZW,2017-12-20,1,0
6142,AF,2018-12-20,0,0
6145,AF,2018-12-20,1,0
6142,AL,2018-12-20,1,0
6145,AL,2018-12-20,1,0
6142,DZ,2018-12-20,0,0
6145,DZ,2018-12-20,1,0
6142,AD,2018-12-20,1,0
6145,AD,2018-12-20,1,0
6142,AO,2018-12-20,1,0
6145,AO,2018-12-20,1,0
6142,AG,2018-12-20,1,0
6145,AG,2018-12-20,1,0
6142,AR,2018-12-20,1,0
6145,AR,2018-12-20,1,0
6142,AM,2018-12-20,1,0
6145,AM,2018-12-20,1,0
6142,AU,2018-12-20,1,0
6145,AU,2018-12-20,0,0
6142,AT,2018-12-20,1,0
6145,AT,2018-12-20,1,0
6142,AZ,2018-12-20,1,0
6145,AZ,2018-12-20,1,0
6142,BS,2018-12-20,1,0
6145,BS,2018-12-20,1,0
6142,BH,2018-12-20,1,0
6145,BH,2018-12-20,1,0
6142,BD,2018-12-20,0,1
6145,BD,2018-12-20,1,0
6142,BB,2018-12-20,1,0
6145,BB,2018-12-20,1,0
6142,BY,2018-12-20,1,0
6145,BY,2018-12-20,1,0
6142,BE,2018-12-20,1,0
6145,BE,2018-12-20,1,0
6142,BZ,2018-12-20,1,0
6145,BZ,2018-12-20,1,0
6142,BJ,2018-12-20,1,0
6145,BJ,2018-12-20,1,0
6142,BT,2018-12-20,1,0
6145,BT,2018-12-20,1,0
6142,BO,2018-12-20,1,0
6145,BO,2018-12-20,1,0
6142,BA,2018-12-20,1,0
6145,BA,2018-12-20,1,0
6142,BW,2018-12-20,1,0
6145,BW,2018-12-20,1,0
6142,BR,2018-12-20,1,0
6145,BR,2018-12-20,1,0
6142,BN,2018-12-20,0,0
6145,BN,2018-12-20,1,0
6142,BG,2018-12-20,1,0
6145,BG,2018-12-20,1,0
6142,BF,2018-12-20,1,0
6145,BF,2018-12-20,1,0
6142,BI,2018-12-20,1,0
6145,BI,2018-12-20,1,0
6142,CV,2018-12-20,1,0
6145,CV,2018-12-20,1,0
6142,KH,2018-12-20,1,0
6145,KH,2018-12-20,1,0
6142,CM,2018-12-20,1,0
6145,CM,2018-12-20,0,1
6142,CA,2018-12-20,1,0
6145,CA,2018-12-20,0,0
6142,CF,2018-12-20,1,0
6145,CF,2018-12-20,1,0
6142,TD,2018-12-20,1,0
6145,TD,2018-12-20,1,0
6142,CL,2018-12-20,1,0
6145,CL,2018-12-20,1,0
6142,CN,2018-12-20,0,1
6145,CN,2018-12-20,1,0
6142,CO,2018-12-20,1,0
6145,CO,2018-12-20,1,0
6142,CG,2018-12-20,1,0
6145,CG,2018-12-20,1,0
6142,CR,2018-12-20,1,0
6145,CR,2018-12-20,1,0
6142,CI,2018-12-20,1,0
6145,CI,2018-12-20,0,1
6142,HR,2018-12-20,1,0
6145,HR,2018-12-20,1,0
6142,CU,2018-12-20,0,0
6145,CU,2018-12-20,1,0
6142,CY,2018-12-20,1,0
6145,CY,2018-12-20,1,0
6142,CZ,2018-12-20,1,0
6145,CZ,2018-12-20,1,0
6145,KP,2018-12-20,1,0
6142,CD,2018-12-20,1,0
6142,DK,2018-12-20,1,0
6145,DK,2018-12-20,1,0
6142,DJ,2018-12-20,0,0
6145,DJ,2018-12-20,1,0
6142,DM,2018-12-20,1,0
6142,DO,2018-12-20,1,0
6145,DO,2018-12-20,1,0
6142,EC,2018-12-20,1,0
6145,EC,2018-12-20,1,0
6142,EG,2018-12-20,0,0
6145,EG,2018-12-20,1,0
6142,SV,2018-12-20,1,0
6145,SV,2018-12-20,1,0
6142,GQ,2018-12-20,1,0
6145,GQ,2018-12-20,1,0
6142,ER,2018-12-20,1,0
6145,ER,2018-12-20,1,0
6142,EE,2018-12-20,1,0
6145,EE,2018-12-20,1,0
6142,ET,2018-12-20,1,0
6145,ET,2018-12-20,1,0
6142,FJ,2018-12-20,1,0
6145,FJ,2018-12-20,1,0
6142,FI,2018-12-20,1,0
6145,FI,2018-12-20,1,0
6142,FR,2018-12-20,1,0
6145,FR,2018-12-20,1,0
6142,GA,2018-12-20,1,0
6145,GA,2018-12-20,1,0
6142,GM,2018-12-20,1,0
6145,GM,2018-12-20,1,0
6142,GE,2018-12-20,1,0
6145,GE,2018-12-20,1,0
6142,DE,2018-12-20,1,0
6145,DE,2018-12-20,1,0
6142,GH,2018-12-20,1,0
6145,GH,2018-12-20,1,0
6142,GR,2018-12-20,1,0
6145,GR,2018-12-20,1,0
6142,GD,2018-12-20,1,0
6142,GT,2018-12-20,1,0
6145,GT,2018-12-20,0,1
6142,GN,2018-12-20,1,0
6145,GN,2018-12-20,1,0
6142,GW,2018-12-20,1,0
6145,GW,2018-12-20,1,0
6142,GY,2018-12-20,1,0
6145,GY,2018-12-20,1,0
6142,HT,2018-12-20,1,0
6142,HN,2018-12-20,1,0
6145,HN,2018-12-20,0,1
6142,HU,2018-12-20,1,0
6145,HU,2018-12-20,1,0
6142,IS,2018-12-20,1,0
6145,IS,2018-12-20,1,0
6142,IN,2018-12-20,1,0
6145,IN,2018-12-20,1,0
6142,ID,2018-12-20,0,0
6145,ID,2018-12-20,1,0
6142,IR,2018-12-20,0,0
6145,IR,2018-12-20,1,0
6142,IQ,2018-12-20,0,0
6145,IQ,2018-12-20,1,0
6142,IE,2018-12-20,1,0
6145,IE,2018-12-20,1,0
6142,IL,2018-12-20,1,0
6145,IL,2018-12-20,0,0
6142,IT,2018-12-20,1,0
6145,IT,2018-12-20,1,0
6142,JM,2018-12-20,1,0
6145,JM,2018-12-20,1,0
6142,JP,2018-12-20,1,0
6145,JP,2018-12-20,1,0
6142,JO,2018-12-20,0,0
6145,JO,2018-12-20,1,0
6142,KZ,2018-12-20,1,0
6145,KZ,2018-12-20,1,0
6142,KE,2018-12-20,1,0
6145,KE,2018-12-20,1,0
6142,KI,2018-12-20,1,0
6142,KW,2018-12-20,0,0
6145,KW,2018-12-20,1,0
6145,KG,2018-12-20,1,0
6145,LA,2018-12-20,1,0
6145,LB,2018-12-20,1,0
6142,LS,2018-12-20,1,0
6145,LS,2018-12-20,1,0
6142,LR,2018-12-20,1,0
6142,LY,2018-12-20,0,0
6145,LY,2018-12-20,1,0
6142,LI,2018-12-20,1,0
6145,LI,2018-12-20,1,0
6142,LU,2018-12-20,1,0
6145,LU,2018-12-20,1,0
6142,MG,2018-12-20,1,0
6145,MG,2018-12-20,1,0
6142,MW,2018-12-20,1,0
6145,MW,2018-12-20,1,0
6142,MY,2018-12-20,0,0
6145,MY,2018-12-20,1,0
6142,MV,2018-12-20,0,0
6145,MV,2018-12-20,1,0
6142,ML,2018-12-20,1,0
6145,ML,2018-12-20,1,0
6142,MT,2018-12-20,1,0
6145,MT,2018-12-20,1,0
6142,MH,2018-12-20,1,0
6145,MH,2018-12-20,0,0
6142,MR,2018-12-20,1,0
6145,MR,2018-12-20,1,0
6142,MU,2018-12-20,1,0
6145,MU,2018-12-20,1,0
6142,MX,2018-12-20,1,0
6145,MX,2018-12-20,1,0
6142,FM,2018-12-20,1,0
6145,FM,2018-12-20,0,0
6142,MC,2018-12-20,1,0
6145,MC,2018-12-20,1,0
6142,MN,2018-12-20,1,0
6145,MN,2018-12-20,1,0
6142,ME,2018-12-20,1,0
6145,ME,2018-12-20,1,0
6142,MA,2018-12-20,0,0
6145,MA,2018-12-20,1,0
6142,MZ,2018-12-20,1,0
6145,MZ,2018-12-20,1,0
6142,MM,2018-12-20,1,0
6142,"NA",2018-12-20,1,0
6145,"NA",2018-12-20,1,0
6142,NR,2018-12-20,1,0
6145,NR,2018-12-20,0,0
6142,NP,2018-12-20,1,0
6145,NP,2018-12-20,1,0
6142,NL,2018-12-20,1,0
6145,NL,2018-12-20,1,0
6142,NZ,2018-12-20,1,0
6145,NZ,2018-12-20,1,0
6142,NI,2018-12-20,0,1
6145,NI,2018-12-20,1,0
6142,NE,2018-12-20,1,0
6145,NE,2018-12-20,1,0
6142,NG,2018-12-20,1,0
6145,NG,2018-12-20,1,0
6142,NO,2018-12-20,1,0
6145,NO,2018-12-20,1,0
6142,OM,2018-12-20,0,0
6145,OM,2018-12-20,1,0
6142,PK,2018-12-20,0,0
6145,PK,2018-12-20,1,0
6142,PW,2018-12-20,1,0
6145,PW,2018-12-20,1,0
6142,PG,2018-12-20,1,0
6145,PG,2018-12-20,0,1
6142,PY,2018-12-20,1,0
6145,PY,2018-12-20,1,0
6142,PE,2018-12-20,1,0
6145,PE,2018-12-20,1,0
6142,PH,2018-12-20,1,0
6145,PH,2018-12-20,1,0
6142,PT,2018-12-20,1,0
6145,PT,2018-12-20,1,0
6142,QA,2018-12-20,0,0
6145,QA,2018-12-20,1,0
6142,KR,2018-12-20,1,0
6145,KR,2018-12-20,1,0
6142,MD,2018-12-20,1,0
6145,MD,2018-12-20,1,0
6142,RO,2018-12-20,1,0
6145,RO,2018-12-20,1,0
6142,RU,2018-12-20,1,0
6145,RU,2018-12-20,1,0
6142,KN,2018-12-20,1,0
6145,KN,2018-12-20,1,0
6142,LC,2018-12-20,1,0
6145,LC,2018-12-20,1,0
6142,VC,2018-12-20,1,0
6145,VC,2018-12-20,1,0
6142,WS,2018-12-20,1,0
6145,WS,2018-12-20,1,0
6142,SM,2018-12-20,1,0
6145,SM,2018-12-20,1,0
6142,ST,2018-12-20,1,0
6145,ST,2018-12-20,1,0
6142,SA,2018-12-20,0,0
6145,SA,2018-12-20,1,0
6142,SN,2018-12-20,1,0
6145,SN,2018-12-20,1,0
6142,YU,2018-12-20,1,0
6145,YU,2018-12-20,1,0
6142,SC,2018-12-20,1,0
6145,SC,2018-12-20,1,0
6142,SL,2018-12-20,1,0
6145,SL,2018-12-20,1,0
6142,SG,2018-12-20,1,0
6145,SG,2018-12-20,1,0
6142,SK,2018-12-20,1,0
6145,SK,2018-12-20,1,0
6142,SI,2018-12-20,1,0
6145,SI,2018-12-20,1,0
6142,SB,2018-12-20,1,0
6145,SB,2018-12-20,1,0
6142,ZA,2018-12-20,0,1
6145,ZA,2018-12-20,1,0
6142,ES,2018-12-20,1,0
6145,ES,2018-12-20,1,0
6142,LK,2018-12-20,1,0
6145,LK,2018-12-20,1,0
6142,SD,2018-12-20,0,0
6145,SD,2018-12-20,1,0
6142,SR,2018-12-20,1,0
6145,SR,2018-12-20,1,0
6142,CH,2018-12-20,1,0
6145,CH,2018-12-20,1,0
6142,SY,2018-12-20,0,0
6145,SY,2018-12-20,1,0
6142,TJ,2018-12-20,1,0
6145,TJ,2018-12-20,1,0
6142,TH,2018-12-20,1,0
6145,TH,2018-12-20,1,0
6142,MK,2018-12-20,1,0
6145,MK,2018-12-20,1,0
6142,TL,2018-12-20,1,0
6145,TL,2018-12-20,1,0
6142,TG,2018-12-20,1,0
6145,TG,2018-12-20,1,0
6142,TO,2018-12-20,1,0
6145,TO,2018-12-20,0,1
6142,TT,2018-12-20,1,0
6145,TT,2018-12-20,1,0
6142,TN,2018-12-20,0,0
6145,TN,2018-12-20,1,0
6142,TR,2018-12-20,0,1
6145,TR,2018-12-20,1,0
6142,TV,2018-12-20,1,0
6145,TV,2018-12-20,1,0
6142,UG,2018-12-20,1,0
6145,UG,2018-12-20,1,0
6142,UA,2018-12-20,1,0
6145,UA,2018-12-20,1,0
6142,AE,2018-12-20,0,0
6145,AE,2018-12-20,1,0
6142,GB,2018-12-20,1,0
6145,GB,2018-12-20,1,0
6142,TZ,2018-12-20,1,0
6145,TZ,2018-12-20,1,0
6142,US,2018-12-20,1,0
6145,US,2018-12-20,0,0
6142,UY,2018-12-20,1,0
6145,UY,2018-12-20,1,0
6142,UZ,2018-12-20,1,0
6145,UZ,2018-12-20,1,0
6142,VU,2018-12-20,1,0
6145,VU,2018-12-20,0,1
6142,VE,2018-12-20,0,0
6145,VE,2018-12-20,1,0
6142,VN,2018-12-20,1,0
6145,VN,2018-12-20,1,0
6142,YE,2018-12-20,0,0
6145,YE,2018-12-20,1,0
6142,ZM,2018-12-20,1,0
6145,ZM,2018-12-20,1,0
6142,ZW,2018-12-20,1,0
6145,ZW,2018-12-20,1,0
9140,AL,2019-12-19,1,0
9140,DZ,2019-12-19,0,1
9140,AD,2019-12-19,1,0
9140,AO,2019-12-19,1,0
9140,AG,2019-12-19,1,0
9140,AR,2019-12-19,1,0
9140,AM,2019-12-19,1,0
9140,AU,2019-12-19,1,0
9140,AT,2019-12-19,1,0
9140,AZ,2019-12-19,1,0
9140,BS,2019-12-19,1,0
9140,BH,2019-12-19,0,1
9140,BD,2019-12-19,0,1
9140,BB,2019-12-19,1,0
9140,BY,2019-12-19,1,0
9140,BE,2019-12-19,1,0
9140,BZ,2019-12-19,1,0
9140,BJ,2019-12-19,1,0
9140,BT,2019-12-19,1,0
9140,BA,2019-12-19,1,0
9140,BW,2019-12-19,1,0
9140,BR,2019-12-19,1,0
9140,BN,2019-12-19,0,1
9140,BG,2019-12-19,1,0
9140,BF,2019-12-19,1,0
9140,BI,2019-12-19,1,0
9140,CV,2019-12-19,1,0
9140,KH,2019-12-19,1,0
9140,CM,2019-12-19,1,0
9140,CA,2019-12-19,1,0
9140,CF,2019-12-19,1,0
9140,TD,2019-12-19,1,0
9140,CL,2019-12-19,1,0
9140,CN,2019-12-19,1,0
9140,CO,2019-12-19,1,0
9140,CG,2019-12-19,1,0
9140,CI,2019-12-19,1,0
9140,HR,2019-12-19,1,0
9140,CU,2019-12-19,0,1
9140,CY,2019-12-19,1,0
9140,CZ,2019-12-19,1,0
9140,KP,2019-12-19,0,1
9140,DK,2019-12-19,1,0
9140,DJ,2019-12-19,0,1
9140,DM,2019-12-19,1,0
9140,DO,2019-12-19,1,0
9140,EC,2019-12-19,1,0
9140,EG,2019-12-19,0,1
9140,SV,2019-12-19,1,0
9140,ER,2019-12-19,1,0
9140,EE,2019-12-19,1,0
9140,SZ,2019-12-19,1,0
9140,ET,2019-12-19,1,0
9140,FJ,2019-12-19,1,0
9140,FI,2019-12-19,1,0
9140,FR,2019-12-19,1,0
9140,GA,2019-12-19,1,0
9140,GM,2019-12-19,1,0
9140,GE,2019-12-19,1,0
9140,DE,2019-12-19,1,0
9140,GH,2019-12-19,1,0
9140,GR,2019-12-19,1,0
9140,GD,2019-12-19,1,0
9140,GT,2019-12-19,1,0
9140,GN,2019-12-19,1,0
9140,GW,2019-12-19,1,0
9140,GY,2019-12-19,1,0
9140,HT,2019-12-19,1,0
9140,HN,2019-12-19,1,0
9140,HU,2019-12-19,1,0
9140,IS,2019-12-19,1,0
9140,IN,2019-12-19,1,0
9140,ID,2019-12-19,0,1
9140,IR,2019-12-19,0,1
9140,IQ,2019-12-19,0,1
9140,IE,2019-12-19,1,0
9140,IL,2019-12-19,1,0
9140,IT,2019-12-19,1,0
9140,JM,2019-12-19,1,0
9140,JP,2019-12-19,1,0
9140,JO,2019-12-19,0,1
9140,KZ,2019-12-19,1,0
9140,KE,2019-12-19,1,0
9140,KI,2019-12-19,1,0
9140,KW,2019-12-19,0,1
9140,KG,2019-12-19,1,0
9140,LA,2019-12-19,1,0
9140,LV,2019-12-19,1,0
9140,LS,2019-12-19,1,0
9140,LR,2019-12-19,1,0
9140,LY,2019-12-19,0,1
9140,LI,2019-12-19,1,0
9140,LT,2019-12-19,1,0
9140,LU,2019-12-19,1,0
9140,MG,2019-12-19,1,0
9140,MW,2019-12-19,1,0
9140,MY,2019-12-19,0,1
9140,MV,2019-12-19,0,1
9140,ML,2019-12-19,1,0
9140,MT,2019-12-19,1,0
9140,MH,2019-12-19,1,0
9140,MR,2019-12-19,0,1
9140,MU,2019-12-19,1,0
9140,MX,2019-12-19,1,0
9140,FM,2019-12-19,1,0
9140,MC,2019-12-19,1,0
9140,MN,2019-12-19,1,0
9140,ME,2019-12-19,1,0
9140,MA,2019-12-19,0,1
9140,MZ,2019-12-19,1,0
9140,MM,2019-12-19,1,0
9140,"NA",2019-12-19,1,0
9140,NR,2019-12-19,1,0
9140,NP,2019-12-19,1,0
9140,NL,2019-12-19,1,0
9140,NZ,2019-12-19,1,0
9140,NI,2019-12-19,1,0
9140,NG,2019-12-19,1,0
9140,MK,2019-12-19,1,0
9140,NO,2019-12-19,1,0
9140,OM,2019-12-19,0,1
9140,PK,2019-12-19,0,1
9140,PW,2019-12-19,1,0
9140,PA,2019-12-19,1,0
9140,PG,2019-12-19,1,0
9140,PY,2019-12-19,1,0
9140,PE,2019-12-19,1,0
9140,PH,2019-12-19,1,0
9140,PL,2019-12-19,1,0
9140,PT,2019-12-19,1,0
9140,QA,2019-12-19,0,1
9140,KR,2019-12-19,1,0
9140,MD,2019-12-19,1,0
9140,RO,2019-12-19,1,0
9140,RU,2019-12-19,1,0
9140,RW,2019-12-19,1,0
9140,KN,2019-12-19,1,0
9140,LC,2019-12-19,1,0
9140,VC,2019-12-19,1,0
9140,WS,2019-12-19,1,0
9140,SM,2019-12-19,1,0
9140,SA,2019-12-19,0,1
9140,SN,2019-12-19,1,0
9140,YU,2019-12-19,1,0
9140,SC,2019-12-19,1,0
9140,SL,2019-12-19,1,0
9140,SG,2019-12-19,1,0
9140,SK,2019-12-19,1,0
9140,SI,2019-12-19,1,0
9140,SB,2019-12-19,1,0
9140,ZA,2019-12-19,1,0
9140,ES,2019-12-19,1,0
9140,LK,2019-12-19,1,0
9140,SD,2019-12-19,0,1
9140,SR,2019-12-19,1,0
9140,SE,2019-12-19,1,0
9140,CH,2019-12-19,1,0
9140,SY,2019-12-19,0,0
9140,TJ,2019-12-19,1,0
9140,TH,2019-12-19,1,0
9140,TL,2019-12-19,1,0
9140,TG,2019-12-19,1,0
9140,TT,2019-12-19,1,0
9140,TN,2019-12-19,0,1
9140,TR,2019-12-19,1,0
9140,TM,2019-12-19,1,0
9140,TV,2019-12-19,1,0
9140,UG,2019-12-19,1,0
9140,UA,2019-12-19,1,0
9140,AE,2019-12-19,0,1
9140,GB,2019-12-19,1,0
9140,TZ,2019-12-19,1,0
9140,US,2019-12-19,1,0
9140,UY,2019-12-19,1,0
9140,UZ,2019-12-19,1,0
9140,VU,2019-12-19,1,0
9140,VE,2019-12-19,0,0
9140,VN,2019-12-19,1,0
9140,YE,2019-12-19,0,1
9140,ZM,2019-12-19,1,0
9140,ZW,2019-12-19,1,0
9060,AF,2019-12-19,1,0
9060,AL,2019-12-19,0,1
9060,DZ,2019-12-19,1,0
9060,AD,2019-12-19,0,1
9060,AO,2019-12-19,1,0
9060,AR,2019-12-19,1,0
9060,AM,2019-12-19,1,0
9060,AU,2019-12-19,0,1
9060,AT,2019-12-19,0,1
9060,AZ,2019-12-19,1,0
9060,BS,2019-12-19,1,0
9060,BH,2019-12-19,1,0
9060,BD,2019-12-19,1,0
9060,BB,2019-12-19,1,0
9060,BY,2019-12-19,1,0
9060,BE,2019-12-19,0,1
9060,BZ,2019-12-19,1,0
9060,BJ,2019-12-19,1,0
9060,BT,2019-12-19,1,0
9060,BO,2019-12-19,1,0
9060,BA,2019-12-19,0,1
9060,BW,2019-12-19,1,0
9060,BR,2019-12-19,1,0
9060,BN,2019-12-19,1,0
9060,BG,2019-12-19,0,1
9060,BF,2019-12-19,1,0
9060,BI,2019-12-19,1,0
9060,CV,2019-12-19,1,0
9060,KH,2019-12-19,1,0
9060,CM,2019-12-19,1,0
9060,CA,2019-12-19,0,1
9060,CF,2019-12-19,1,0
9060,TD,2019-12-19,1,0
9060,CL,2019-12-19,1,0
9060,CN,2019-12-19,1,0
9060,CO,2019-12-19,1,0
9060,KM,2019-12-19,1,0
9060,CG,2019-12-19,1,0
9060,CI,2019-12-19,1,0
9060,HR,2019-12-19,0,1
9060,CU,2019-12-19,1,0
9060,CY,2019-12-19,0,1
9060,CZ,2019-12-19,0,1
9060,KP,2019-12-19,1,0
9060,DK,2019-12-19,0,1
9060,DJ,2019-12-19,1,0
9060,DM,2019-12-19,0,1
9060,DO,2019-12-19,1,0
9060,EC,2019-12-19,1,0
9060,EG,2019-12-19,1,0
9060,SV,2019-12-19,1,0
9060,ER,2019-12-19,1,0
9060,EE,2019-12-19,0,1
9060,SZ,2019-12-19,1,0
9060,ET,2019-12-19,1,0
9060,FJ,2019-12-19,1,0
9060,FI,2019-12-19,0,1
9060,FR,2019-12-19,0,1
9060,GA,2019-12-19,1,0
9060,GM,2019-12-19,1,0
9060,GE,2019-12-19,1,0
9060,DE,2019-12-19,0,1
